area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance
229,4,2,3,2,acept,furnished,1100,5500,409,70
150,1,2,2,24,acept,not furnished,1100,5500,300,70
108,4,2,0,9,acept,not furnished,1013,5500,142,70
80,2,2,2,-,acept,furnished,1000,5500,0,70
60,1,1,1,15,acept,furnished,1000,5500,200,70
24,2,2,1,13,acept,not furnished,993,5500,141,70
93,2,1,1,4,not acept,furnished,985,5500,110,70
76,2,2,2,14,acept,not furnished,909,5500,299,70
76,2,2,0,1,acept,not furnished,909,5500,299,70
74,1,2,2,8,acept,furnished,850,5500,294,70
110,3,2,2,2,acept,not furnished,834,5500,297,70
79,1,2,2,25,not acept,furnished,800,5500,199,70
90,2,2,1,7,acept,furnished,760,5500,142,70
98,3,5,1,10,acept,not furnished,750,5510,0,70
119,3,3,2,14,acept,not furnished,663,5500,133,70
93,2,3,2,9,acept,not furnished,663,5500,133,70
48,2,1,1,6,not acept,furnished,582,5470,8,70
326,3,2,3,-,acept,not furnished,350,3900,2760,70
150,3,3,3,-,acept,not furnished,100,4600,234,70
350,7,4,2,-,acept,not furnished,0,4600,292,70
330,5,4,4,-,acept,not furnished,0,4600,192,70
380,4,2,4,-,acept,not furnished,0,4600,700,70
300,3,5,2,7,acept,not furnished,0,4600,609,70
550,3,4,8,-,acept,not furnished,0,4600,380,70
150,3,4,3,-,acept,furnished,0,4600,500,70
220,3,4,3,-,acept,furnished,0,4600,126,70
250,3,3,3,-,acept,not furnished,0,4600,0,70
243,2,3,2,-,acept,not furnished,0,4619,559,70
137,2,2,1,-,not acept,not furnished,0,4600,410,70
250,4,3,2,6,acept,not furnished,2870,5300,852,69
291,4,3,2,1,acept,not furnished,2600,5400,434,69
60,1,1,1,11,not acept,furnished,2357,5440,277,69
187,4,3,2,7,acept,not furnished,2269,5430,598,69
142,3,2,2,6,acept,furnished,2100,5440,584,69
142,3,4,3,21,not acept,not furnished,2000,5440,400,69
149,3,3,2,12,not acept,not furnished,2000,5400,0,69
120,3,2,2,1,acept,not furnished,1784,5300,350,69
290,3,3,1,9,acept,not furnished,1600,5300,853,69
179,3,2,1,3,acept,not furnished,1457,5400,359,69
250,3,3,2,7,not acept,furnished,1400,5380,234,69
186,3,3,2,22,not acept,not furnished,1350,5435,405,69
50,1,2,1,12,acept,not furnished,1100,5400,259,69
80,2,1,0,3,acept,furnished,600,5300,34,69
49,1,1,1,18,not acept,furnished,600,5400,0,69
167,4,3,3,4,not acept,not furnished,500,5140,167,69
200,4,2,2,-,acept,not furnished,0,4500,157,69
212,3,5,4,-,acept,not furnished,0,4200,393,69
230,3,2,2,-,acept,furnished,0,4590,309,69
192,3,2,1,-,acept,not furnished,0,4500,350,69
250,2,4,8,-,acept,not furnished,0,4500,325,69
100,2,2,1,-,not acept,not furnished,0,4550,75,69
83,2,1,8,-,acept,not furnished,0,4550,405,69
248,3,4,3,2,acept,not furnished,4325,5300,1521,68
187,4,5,3,5,acept,not furnished,3912,5300,1424,68
306,4,3,4,12,not acept,not furnished,3441,5330,2599,68
150,3,1,2,2,acept,not furnished,3290,5200,710,68
310,3,2,0,5,acept,not furnished,2500,5200,595,68
200,2,3,2,1,acept,not furnished,2500,5200,250,68
264,3,3,2,16,acept,furnished,2480,5300,665,68
400,4,4,0,-,acept,not furnished,2100,4500,1520,68
196,3,4,2,7,acept,furnished,2000,4600,325,68
180,2,2,1,15,acept,not furnished,1800,5350,0,68
109,3,2,1,2,acept,not furnished,1450,5300,0,68
108,3,2,1,3,acept,furnished,1340,5200,252,68
85,2,2,1,6,acept,furnished,1200,5300,67,68
127,4,3,0,11,not acept,not furnished,1154,5300,407,68
120,3,2,1,18,acept,not furnished,1150,5300,167,68
180,3,4,4,-,acept,not furnished,1000,4500,127,68
287,3,3,4,-,acept,not furnished,900,4477,900,68
84,2,2,1,14,acept,not furnished,782,5300,145,68
50,1,1,1,20,not acept,furnished,781,5300,212,68
188,3,4,2,-,acept,furnished,650,3800,0,68
42,1,1,1,27,acept,not furnished,560,5300,100,68
250,4,3,2,-,acept,furnished,10,4500,100,68
190,3,3,4,-,acept,furnished,1,4500,0,68
211,2,2,2,-,acept,not furnished,1,4500,752,68
270,6,3,6,-,acept,not furnished,0,4500,417,68
100,5,5,2,-,not acept,not furnished,0,4500,382,68
250,5,5,0,-,acept,not furnished,0,4500,0,68
160,5,3,3,-,acept,not furnished,0,4460,321,68
160,4,4,5,-,acept,not furnished,0,4500,0,68
260,4,4,4,-,acept,not furnished,0,4500,0,68
150,4,4,1,-,acept,furnished,0,4500,615,68
120,4,4,1,-,acept,not furnished,0,4500,67,68
300,4,3,8,-,acept,not furnished,0,4500,667,68
120,4,3,8,-,acept,not furnished,0,4500,500,68
208,4,2,4,-,acept,not furnished,0,4500,282,68
200,4,2,3,-,acept,furnished,0,4500,0,68
120,4,2,2,-,not acept,not furnished,0,4500,89,68
300,3,5,4,-,acept,not furnished,0,4490,334,68
150,3,5,3,-,acept,furnished,0,4500,189,68
250,3,4,4,-,acept,not furnished,0,4500,334,68
260,3,4,4,-,acept,not furnished,0,4500,0,68
244,3,4,2,-,acept,not furnished,0,4500,535,68
220,3,4,2,-,acept,furnished,0,4500,197,68
300,3,4,1,-,acept,not furnished,0,4500,542,68
200,3,3,8,-,acept,not furnished,0,4480,509,68
300,3,3,5,-,acept,not furnished,0,3825,89,68
250,3,3,3,-,acept,not furnished,0,4500,150,68
240,3,3,2,-,acept,not furnished,0,4500,250,68
160,3,3,2,-,acept,not furnished,0,4500,209,68
200,3,3,0,-,acept,not furnished,0,4500,71,68
230,3,2,3,-,not acept,not furnished,0,4500,367,68
170,3,2,2,-,acept,not furnished,0,4500,267,68
200,3,2,2,-,acept,not furnished,0,4500,250,68
150,3,2,1,-,acept,not furnished,0,4500,110,68
250,2,2,8,-,acept,furnished,0,4500,459,68
200,2,2,6,-,acept,not furnished,0,4500,292,68
90,2,2,1,-,not acept,not furnished,0,4500,414,68
230,2,1,8,-,acept,not furnished,0,4500,720,68
320,4,5,4,6,not acept,not furnished,3480,5000,940,67
2000,3,3,2,2,acept,furnished,3000,5000,200,67
205,4,4,4,5,acept,not furnished,2608,5000,796,67
350,4,5,5,12,acept,furnished,2500,5000,1341,67
300,4,3,3,8,acept,not furnished,2059,5000,535,67
200,4,3,3,10,not acept,not furnished,2012,5000,547,67
101,3,2,2,6,not acept,not furnished,1205,5250,316,67
155,4,5,3,5,not acept,not furnished,1200,5000,593,67
92,2,2,2,16,acept,not furnished,1169,5000,67,67
72,2,2,1,6,acept,not furnished,1100,5270,334,67
200,5,4,3,15,acept,furnished,841,5000,531,67
42,1,1,1,27,not acept,furnished,560,5250,100,67
190,4,4,2,-,not acept,not furnished,0,4450,223,67
225,4,3,2,-,acept,furnished,0,4400,290,67
490,3,3,3,-,acept,furnished,0,4450,1200,67
130,2,2,2,-,acept,furnished,0,4400,92,67
320,4,3,4,5,acept,not furnished,3000,5200,292,66
444,3,6,4,3,acept,not furnished,3000,4500,959,66
235,3,3,1,3,acept,not furnished,2585,5150,575,66
220,3,4,3,2,not acept,not furnished,2500,5150,1250,66
170,4,2,1,3,acept,furnished,2437,5200,570,66
54,2,2,0,13,acept,furnished,2009,5150,345,66
65,1,1,1,8,acept,furnished,2000,5100,250,66
170,4,5,3,14,acept,furnished,1927,5200,709,66
190,3,2,1,4,acept,not furnished,1800,5100,417,66
280,3,4,3,3,acept,not furnished,1717,5200,250,66
164,3,3,0,5,acept,not furnished,1680,4500,225,66
113,4,2,2,11,acept,not furnished,1600,4900,489,66
320,4,4,2,13,acept,furnished,1500,4500,2900,66
140,1,2,2,15,acept,not furnished,1462,5200,284,66
367,4,3,2,3,acept,furnished,1400,4500,309,66
176,3,5,3,3,acept,not furnished,1350,5200,442,66
150,4,2,3,18,not acept,furnished,1300,4900,480,66
115,3,2,2,4,acept,not furnished,1264,4500,166,66
129,3,4,2,3,acept,not furnished,1217,5155,562,66
152,3,3,1,5,not acept,furnished,1178,5200,213,66
50,1,1,1,11,acept,furnished,1140,5156,117,66
150,3,3,0,6,not acept,not furnished,1100,5100,242,66
180,4,3,2,-,acept,not furnished,1050,4348,167,66
313,3,3,4,5,acept,furnished,650,4500,150,66
300,8,3,1,-,acept,not furnished,0,4000,500,66
250,4,3,3,-,acept,not furnished,0,4350,250,66
205,4,2,4,-,acept,not furnished,0,3990,150,66
338,4,2,2,-,acept,not furnished,0,4300,190,66
300,3,4,7,-,not acept,not furnished,0,4340,550,66
470,3,3,4,-,acept,furnished,0,3700,346,66
240,3,3,2,-,acept,furnished,0,4350,385,66
220,3,2,8,-,acept,not furnished,0,4335,263,66
200,3,2,5,-,not acept,not furnished,0,4000,204,66
170,3,2,3,-,acept,not furnished,0,4000,180,66
300,3,2,2,-,acept,not furnished,0,4000,184,66
179,3,2,2,-,acept,furnished,0,3700,67,66
80,2,2,1,7,acept,furnished,3985,5000,395,65
80,2,2,1,9,not acept,furnished,3908,5000,380,65
220,4,4,3,12,acept,not furnished,3600,5100,892,65
540,4,5,5,13,acept,not furnished,3414,5100,2236,65
240,3,4,3,9,acept,not furnished,3211,5100,1102,65
269,4,5,0,12,acept,not furnished,3000,5100,963,65
289,3,2,1,6,acept,not furnished,3000,5000,667,65
300,2,3,2,8,not acept,furnished,3000,5120,500,65
170,3,1,1,10,not acept,not furnished,2888,5000,5404,65
330,3,3,2,10,not acept,not furnished,2700,5100,650,65
110,2,2,1,6,acept,furnished,2500,5000,1417,65
171,3,3,1,13,acept,not furnished,2395,5100,259,65
100,3,2,1,4,acept,not furnished,2350,5000,333,65
101,3,3,2,4,acept,not furnished,2163,5000,377,65
94,3,3,2,4,acept,not furnished,2076,5000,357,65
250,4,4,0,1,acept,not furnished,2000,5000,575,65
220,4,2,1,7,acept,furnished,2000,5000,362,65
170,3,4,3,3,acept,not furnished,2000,5000,757,65
172,3,3,3,3,acept,not furnished,2000,5000,800,65
140,3,3,2,10,acept,not furnished,2000,5100,167,65
140,3,2,1,6,acept,not furnished,1900,5000,334,65
200,3,4,3,6,acept,furnished,1800,5058,1200,65
200,3,4,2,9,acept,not furnished,1730,5000,306,65
320,3,3,4,-,acept,not furnished,1700,4320,142,65
100,2,1,1,4,acept,not furnished,1700,5000,0,65
95,3,2,1,4,acept,not furnished,1602,5000,36,65
102,3,2,1,4,acept,not furnished,1600,5000,38,65
100,3,2,0,8,not acept,furnished,1600,5000,234,65
170,2,3,1,2,acept,furnished,1559,5000,225,65
164,4,3,2,5,acept,not furnished,1500,5000,412,65
190,3,2,2,6,acept,not furnished,1500,4850,502,65
107,3,2,2,4,acept,not furnished,1500,5000,317,65
154,3,3,1,5,acept,not furnished,1450,5000,367,65
106,3,2,1,5,acept,not furnished,1434,5000,338,65
59,2,1,0,7,not acept,furnished,1400,5000,244,65
150,3,4,3,1,acept,furnished,1300,5120,834,65
110,3,1,2,7,acept,not furnished,1300,5000,417,65
140,3,1,1,11,acept,furnished,1000,4445,166,65
120,3,2,0,5,acept,furnished,981,5000,168,65
96,3,3,2,1,acept,not furnished,948,5100,296,65
61,1,2,1,9,acept,furnished,866,5100,250,65
80,2,2,1,4,not acept,furnished,700,5000,84,65
96,2,1,0,8,acept,furnished,700,5000,181,65
40,1,1,0,12,acept,furnished,700,5000,72,65
110,3,1,1,1,acept,not furnished,557,5000,188,65
70,1,1,0,11,not acept,furnished,500,5000,0,65
213,4,3,0,3,acept,furnished,440,5100,0,65
240,3,3,0,-,acept,not furnished,300,4300,292,65
200,4,4,6,-,acept,not furnished,0,4320,375,65
250,4,4,0,-,acept,not furnished,0,3940,0,65
249,4,2,2,-,acept,not furnished,0,4300,57,65
160,3,4,2,-,acept,not furnished,0,4300,209,65
100,3,3,3,-,acept,not furnished,0,4300,120,65
133,3,2,2,-,acept,not furnished,0,4300,255,65
160,2,3,0,-,acept,not furnished,0,4300,124,65
350,2,2,2,-,acept,not furnished,0,4300,150,65
386,4,6,4,-,acept,not furnished,6700,4250,667,64
500,4,7,6,5,not acept,not furnished,5400,5000,4000,64
510,4,6,4,9,acept,furnished,5300,5000,3167,64
340,4,4,3,14,not acept,not furnished,5000,5000,1084,64
370,4,5,5,17,acept,furnished,4800,5000,1992,64
368,4,5,4,1,acept,not furnished,4210,5000,2661,64
217,4,4,3,3,acept,furnished,4180,5000,1550,64
530,4,4,4,4,not acept,not furnished,3857,5000,1636,64
234,3,4,4,3,acept,not furnished,3746,5000,1210,64
258,4,5,3,4,acept,furnished,3700,5000,1084,64
200,4,4,3,2,acept,furnished,3700,5000,0,64
288,4,5,4,8,acept,not furnished,3635,5025,1155,64
230,4,2,3,1,acept,not furnished,3600,5000,1551,64
250,3,4,0,6,acept,not furnished,3500,5000,1334,64
305,2,3,0,10,acept,not furnished,3500,5000,667,64
260,4,4,4,7,acept,not furnished,3400,5000,1417,64
200,5,6,4,6,acept,not furnished,3300,5000,1250,64
90,3,2,2,11,not acept,not furnished,3160,5000,384,64
237,4,4,4,4,acept,not furnished,3100,4990,1031,64
237,4,3,4,4,not acept,not furnished,3100,5000,1042,64
210,4,4,4,8,not acept,not furnished,3000,5000,1250,64
236,4,5,5,5,acept,not furnished,2827,5000,1261,64
310,5,2,2,15,acept,not furnished,2800,5000,1084,64
200,4,4,3,9,acept,furnished,2800,5000,1211,64
210,4,4,3,5,acept,furnished,2800,5000,917,64
238,4,4,3,1,not acept,not furnished,2765,5000,1220,64
200,4,3,3,6,acept,not furnished,2600,5000,1212,64
210,3,2,2,11,acept,furnished,2600,5000,417,64
220,4,2,2,9,acept,not furnished,2500,5000,692,64
196,4,3,3,13,not acept,not furnished,2420,5000,931,64
200,3,3,3,13,acept,furnished,2338,5000,835,64
269,4,3,4,8,acept,not furnished,2300,5000,0,64
160,3,3,4,3,acept,not furnished,2300,5000,92,64
260,3,3,3,8,acept,furnished,2210,5000,842,64
183,4,4,3,7,acept,not furnished,2200,5000,834,64
170,3,2,2,5,not acept,not furnished,2199,5000,423,64
164,4,4,2,6,not acept,not furnished,2159,5000,386,64
200,4,2,1,5,acept,not furnished,2115,5000,328,64
230,3,4,4,6,acept,not furnished,2100,5000,0,64
125,3,3,3,1,acept,not furnished,2076,5000,1165,64
165,3,3,4,9,acept,not furnished,2000,5000,584,64
190,3,3,3,4,not acept,furnished,2000,5000,667,64
160,3,3,2,8,acept,not furnished,2000,5000,570,64
176,3,3,3,9,acept,not furnished,1950,5000,542,64
55,1,1,1,2,acept,furnished,1950,5000,375,64
216,4,3,4,28,not acept,not furnished,1868,5000,657,64
151,3,2,1,3,acept,furnished,1842,5000,474,64
162,2,2,1,13,acept,not furnished,1804,5000,545,64
238,4,5,4,10,acept,furnished,1800,5000,421,64
208,3,2,2,3,acept,not furnished,1800,5000,500,64
160,4,6,3,7,not acept,not furnished,1750,4750,831,64
110,3,3,3,7,acept,not furnished,1748,5000,0,64
190,4,3,2,1,acept,not furnished,1733,5000,570,64
315,3,4,3,15,acept,furnished,1715,5000,340,64
108,3,2,1,14,acept,not furnished,1714,5000,127,64
292,4,4,4,29,acept,not furnished,1700,5000,686,64
240,3,4,4,10,not acept,not furnished,1700,5000,1000,64
230,3,3,0,9,acept,furnished,1700,5000,109,64
150,3,2,2,16,acept,not furnished,1700,5000,484,64
100,1,2,2,3,not acept,not furnished,1690,5000,309,64
180,3,3,1,14,acept,not furnished,1680,5000,192,64
255,3,4,4,9,acept,furnished,1650,5000,125,64
180,3,2,1,9,acept,not furnished,1600,4900,459,64
180,4,3,1,4,acept,furnished,1572,5000,240,64
170,3,4,3,21,acept,not furnished,1500,5000,450,64
46,1,1,1,12,not acept,furnished,1445,5000,298,64
162,2,2,1,12,acept,furnished,1420,5000,0,64
156,3,4,3,7,not acept,not furnished,1417,5000,500,64
136,3,4,3,7,acept,not furnished,1400,5000,117,64
130,3,2,2,5,acept,not furnished,1400,5000,584,64
190,4,3,3,10,acept,furnished,1384,4800,357,64
93,3,2,2,10,acept,furnished,1342,4950,286,64
128,3,4,2,8,not acept,furnished,1337,5000,609,64
140,2,3,1,3,acept,furnished,1306,5000,250,64
142,3,4,3,2,acept,not furnished,1305,5000,414,64
170,2,2,1,7,acept,not furnished,1300,4900,255,64
76,1,1,1,14,not acept,furnished,1300,5015,185,64
94,3,3,2,3,acept,furnished,1220,5010,395,64
52,1,1,1,15,not acept,furnished,1218,5000,284,64
270,4,3,2,3,acept,not furnished,1200,4800,241,64
114,2,2,2,15,acept,furnished,1200,4998,0,64
80,2,2,2,12,acept,furnished,1100,4800,300,64
100,2,2,0,8,not acept,furnished,1100,4999,50,64
52,1,2,1,13,acept,not furnished,1100,5000,210,64
52,1,2,1,19,acept,not furnished,1100,5000,210,64
73,2,2,1,6,acept,furnished,1072,5000,196,64
330,5,7,5,10,acept,not furnished,1030,4800,973,64
111,3,3,3,6,not acept,furnished,1000,5000,283,64
74,2,2,2,17,acept,not furnished,1000,5000,120,64
65,2,2,2,4,acept,not furnished,1000,5000,110,64
140,3,2,2,23,not acept,furnished,900,5000,142,64
66,1,1,1,2,acept,furnished,900,5000,62,64
326,3,3,4,-,acept,not furnished,870,4200,523,64
50,1,1,1,17,not acept,furnished,750,5000,0,64
62,2,2,1,1,not acept,furnished,684,5050,227,64
54,1,1,1,13,not acept,furnished,679,5000,359,64
64,1,2,1,15,acept,furnished,650,8900,154,64
67,2,2,2,12,acept,furnished,620,5000,224,64
40,1,1,1,4,not acept,furnished,620,5000,184,64
210,6,3,0,-,acept,not furnished,0,4200,0,64
480,5,4,7,-,acept,not furnished,0,3600,38,64
242,5,3,2,-,acept,not furnished,0,4250,380,64
326,4,7,4,-,acept,not furnished,0,4200,184,64
300,4,5,2,-,acept,not furnished,0,4200,250,64
200,4,4,4,-,acept,not furnished,0,4220,450,64
120,4,2,5,-,acept,not furnished,0,4200,0,64
250,3,4,4,-,acept,furnished,0,4200,0,64
250,3,4,2,-,acept,not furnished,0,4200,192,64
150,3,4,1,-,acept,not furnished,0,4250,491,64
210,3,4,0,-,acept,furnished,0,4200,175,64
250,3,3,6,-,acept,not furnished,0,4250,519,64
198,3,3,6,-,acept,furnished,0,4200,250,64
300,3,3,5,-,acept,not furnished,0,4250,417,64
182,3,3,5,-,acept,not furnished,0,4200,250,64
380,3,3,4,-,acept,furnished,0,4200,300,64
400,3,3,4,-,acept,not furnished,0,4250,160,64
170,3,3,3,-,acept,not furnished,0,4200,239,64
120,3,3,2,-,acept,not furnished,0,4200,359,64
160,3,3,2,-,acept,not furnished,0,4200,342,64
170,3,2,2,-,acept,not furnished,0,4200,309,64
103,3,2,1,-,acept,not furnished,0,4200,250,64
126,3,1,2,-,acept,not furnished,0,4200,299,64
150,2,3,3,-,acept,not furnished,0,4250,0,64
190,2,2,4,-,acept,not furnished,0,4200,0,64
190,1,1,1,-,not acept,not furnished,0,3900,162,64
42,1,1,1,14,not acept,not furnished,0,5000,0,64
335,4,5,5,7,acept,not furnished,5000,4913,1667,63
217,4,4,3,1,acept,not furnished,3800,4910,1417,63
182,3,5,3,10,acept,not furnished,3600,4900,875,63
240,3,4,3,3,acept,furnished,3600,4950,1000,63
380,4,6,4,7,acept,not furnished,3570,4900,1193,63
380,4,5,6,8,acept,furnished,3150,4900,1737,63
175,4,4,3,10,acept,not furnished,2600,4700,496,63
218,4,4,4,3,not acept,not furnished,2488,4930,1454,63
140,3,3,2,3,acept,not furnished,2350,4905,59,63
200,4,4,4,1,acept,not furnished,2300,4900,1167,63
220,4,4,3,4,not acept,furnished,2200,4930,809,63
144,4,4,4,3,acept,not furnished,1900,4900,667,63
65,2,2,1,20,acept,furnished,1800,4900,177,63
266,4,4,2,4,acept,not furnished,1704,4850,659,63
156,3,3,3,20,acept,not furnished,1600,4900,917,63
85,3,3,2,3,not acept,not furnished,1600,4940,300,63
160,4,2,2,12,acept,furnished,1506,4900,460,63
70,2,2,1,4,not acept,furnished,1355,4700,250,63
157,3,3,4,19,acept,not furnished,1300,4900,725,63
320,4,4,0,20,acept,not furnished,1200,4960,1750,63
238,4,3,1,5,acept,furnished,1200,4250,300,63
107,3,3,2,6,acept,not furnished,1200,4270,250,63
134,3,5,2,7,acept,not furnished,1152,4900,0,63
125,3,4,1,2,acept,not furnished,1100,4900,0,63
110,3,2,0,7,not acept,not furnished,1100,4860,300,63
90,2,2,2,3,acept,furnished,1100,4850,200,63
127,4,3,2,4,acept,not furnished,1040,4930,472,63
55,1,1,1,14,not acept,furnished,1000,4950,225,63
51,1,1,0,11,acept,furnished,900,4950,125,63
147,4,2,3,10,acept,not furnished,850,4700,330,63
85,2,2,0,8,acept,furnished,850,4900,0,63
70,2,1,1,1,not acept,furnished,703,4960,347,63
68,2,2,1,14,acept,not furnished,600,4900,167,63
35,1,1,1,16,acept,furnished,572,4900,70,63
74,2,2,2,9,acept,furnished,500,4920,0,63
109,1,2,2,3,acept,furnished,496,4300,87,63
107,2,1,0,1,acept,not furnished,480,4950,55,63
300,5,4,5,-,acept,not furnished,0,4080,234,63
360,5,3,3,-,acept,not furnished,0,3500,0,63
350,3,4,4,-,not acept,not furnished,0,3500,167,63
117,3,4,1,2,acept,not furnished,0,4870,464,63
350,3,2,6,-,acept,not furnished,0,3800,173,63
200,3,1,1,-,acept,not furnished,0,3800,361,63
225,1,2,0,-,acept,not furnished,0,3500,218,63
620,5,6,4,17,acept,not furnished,7400,4860,1200,62
486,4,6,5,8,not acept,not furnished,4614,4861,3772,62
320,3,3,2,5,acept,not furnished,3300,4800,820,62
480,4,5,3,-,acept,not furnished,2200,4100,1700,62
167,4,4,3,5,acept,not furnished,2000,4600,642,62
180,3,2,1,2,acept,not furnished,2000,4800,377,62
45,1,1,1,3,acept,furnished,2000,4850,334,62
120,3,2,1,4,acept,not furnished,1650,4800,355,62
220,4,3,3,4,acept,not furnished,1500,4600,547,62
40,1,1,1,10,not acept,furnished,1300,4860,154,62
120,2,2,0,1,acept,furnished,1200,4750,389,62
115,3,3,2,5,not acept,not furnished,1000,4890,234,62
150,3,3,1,5,acept,not furnished,932,4800,180,62
82,4,3,1,10,acept,not furnished,920,4800,167,62
100,3,3,2,-,acept,not furnished,900,4100,100,62
90,2,2,0,4,not acept,furnished,857,4800,208,62
238,3,3,3,2,acept,furnished,700,4180,167,62
360,5,2,2,1,acept,not furnished,550,4600,436,62
101,3,2,2,8,acept,furnished,541,4200,142,62
90,3,2,2,-,acept,furnished,200,4100,300,62
300,5,3,1,-,acept,not furnished,0,3770,167,62
380,4,6,6,-,not acept,not furnished,0,4100,269,62
150,4,4,3,-,acept,not furnished,0,4100,172,62
240,4,4,3,5,acept,not furnished,0,4600,0,62
204,4,4,2,-,acept,not furnished,0,3440,100,62
300,4,3,5,-,acept,not furnished,0,4100,20,62
160,4,2,5,-,acept,furnished,0,3780,167,62
190,3,2,1,-,acept,not furnished,0,4100,84,62
90,2,2,2,-,acept,furnished,0,4100,0,62
60,1,1,0,-,acept,furnished,0,4100,400,62
280,4,6,3,8,acept,not furnished,4500,4800,1500,61
288,4,5,4,2,acept,furnished,3600,4800,1167,61
300,5,5,4,8,acept,not furnished,3200,4792,1500,61
270,3,4,4,4,acept,furnished,3200,4800,928,61
200,3,3,3,3,acept,not furnished,3162,4790,876,61
188,3,4,3,1,acept,not furnished,2800,4800,750,61
161,2,2,3,3,acept,not furnished,2500,4800,1125,61
180,4,3,4,9,acept,not furnished,2477,4550,409,61
244,4,3,4,2,acept,furnished,2375,4774,1033,61
230,3,4,2,3,acept,not furnished,2000,4800,292,61
160,3,2,1,11,acept,not furnished,1860,4700,275,61
174,4,5,4,13,acept,furnished,1850,4745,567,61
144,4,2,2,6,acept,not furnished,1820,4800,667,61
108,3,3,2,3,acept,not furnished,1800,4800,393,61
40,1,1,1,8,not acept,furnished,1800,4800,350,61
145,4,3,2,1,acept,not furnished,1644,4800,500,61
147,4,3,3,8,acept,not furnished,1600,4800,284,61
37,1,1,0,10,not acept,furnished,1600,4700,0,61
62,3,2,1,6,not acept,furnished,1550,4800,167,61
136,2,4,2,7,acept,not furnished,1540,4800,242,61
120,3,3,2,7,acept,not furnished,1350,4800,400,61
113,3,2,2,2,acept,not furnished,1300,4800,250,61
150,3,2,1,8,acept,not furnished,1172,4800,0,61
150,3,1,1,9,acept,not furnished,1172,4800,294,61
228,3,4,3,12,not acept,furnished,1137,4800,513,61
118,3,2,1,11,not acept,not furnished,1116,4775,185,61
