area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance
100,2,2,1,11,acept,not furnished,0,2000,0,26
271,3,2,2,-,acept,not furnished,0,4800,646,73
123,3,3,2,3,not acept,furnished,1527,3400,334,44
59,2,2,0,10,acept,furnished,380,3900,143,50
130,2,3,3,-,acept,not furnished,0,1830,0,28
58,1,1,1,2,acept,not furnished,273,1200,27,18
42,1,1,1,9,acept,not furnished,500,2325,128,30
168,3,2,4,-,not acept,not furnished,600,3500,317,53
430,4,7,6,-,acept,not furnished,0,7990,300,121
90,3,2,1,17,acept,not furnished,830,980,120,13
36,1,1,0,8,acept,furnished,450,2000,0,26
45,1,1,1,5,acept,furnished,1050,2700,196,35
73,3,1,1,3,acept,not furnished,707,1400,121,19
38,1,1,0,2,not acept,not furnished,60,950,0,13
95,3,2,1,7,acept,not furnished,850,2300,0,30
60,1,1,1,1,acept,furnished,665,1700,37,22
60,2,1,1,6,not acept,not furnished,200,2000,66,27
44,1,1,1,1,not acept,furnished,590,2000,29,26
39,1,1,1,1,not acept,furnished,185,900,27,14
30,1,1,0,2,not acept,not furnished,70,1100,9,14
250,3,3,2,-,not acept,not furnished,0,3700,459,56
170,3,3,3,-,acept,not furnished,0,3500,209,53
65,2,1,0,-,acept,not furnished,0,1800,167,28
320,3,3,4,-,acept,not furnished,1700,4320,142,65
60,2,1,3,-,acept,not furnished,0,2200,188,34
100,3,1,0,3,acept,furnished,250,1870,59,28
100,2,2,2,-,acept,not furnished,1750,2800,450,36
45,2,1,0,2,acept,not furnished,60,900,42,12
270,5,7,2,-,acept,not furnished,0,3978,89,60
90,3,2,1,10,not acept,furnished,1500,3500,350,46
51,2,1,2,13,not acept,not furnished,457,1850,56,24
72,2,2,1,1,acept,not furnished,0,1760,30,23
45,1,1,1,2,not acept,furnished,50,2000,50,26
60,2,1,0,3,acept,not furnished,170,1090,25,16
213,3,3,2,1,not acept,not furnished,3200,6500,475,83
33,1,1,0,1,not acept,not furnished,250,1305,0,17
74,3,1,1,4,acept,not furnished,308,814,49,11
120,3,1,1,-,acept,not furnished,0,2625,0,26
45,1,1,0,2,acept,not furnished,340,1900,13,25
59,2,2,1,2,acept,not furnished,759,3478,75,14
35,1,1,0,5,not acept,furnished,600,4500,67,58
253,4,5,3,16,acept,not furnished,2100,4100,0,52
78,3,2,1,6,acept,not furnished,645,1600,67,21
200,4,3,3,10,not acept,not furnished,2012,5000,547,67
128,3,3,2,10,acept,not furnished,2600,3800,605,49
200,5,2,5,-,acept,not furnished,0,4000,148,54
60,2,2,1,17,acept,not furnished,440,1250,38,16
244,3,4,2,7,acept,furnished,3500,12000,648,153
120,2,1,1,-,not acept,not furnished,0,3000,280,46
145,4,3,2,8,acept,not furnished,1800,5700,292,73
120,3,2,1,7,acept,not furnished,1400,4675,200,60
34,1,1,0,4,acept,not furnished,430,650,70,9
90,2,1,2,4,acept,not furnished,1100,2000,0,26
76,2,1,0,1,acept,not furnished,300,700,100,9
69,3,2,1,8,acept,not furnished,670,2000,6,26
150,3,2,0,-,acept,not furnished,0,2500,150,38
101,2,2,1,12,acept,not furnished,582,1700,0,22
225,3,3,2,5,acept,not furnished,2560,10800,670,137
220,4,4,4,8,acept,not furnished,2058,4500,540,58
79,2,1,0,10,acept,not furnished,400,1880,67,28
25,1,1,0,-,acept,not furnished,0,1200,25,19
277,3,5,4,-,acept,not furnished,2580,9000,771,136
282,4,4,3,19,acept,furnished,3100,10000,1334,127
200,4,5,3,1,not acept,not furnished,2800,5500,997,70
45,1,1,2,5,acept,not furnished,800,2300,9,34
280,4,4,3,17,acept,furnished,2400,6553,0,84
155,4,3,2,16,acept,not furnished,1050,3500,459,45
44,1,1,1,9,acept,furnished,398,1900,19,25
312,4,5,4,9,acept,not furnished,1067,8000,890,107
90,2,1,0,2,acept,not furnished,200,1200,142,16
64,2,1,1,5,acept,furnished,741,1850,75,24
150,2,2,3,2,not acept,furnished,4085,8000,570,102
65,2,1,0,-,acept,not furnished,0,1300,70,17
47,1,1,1,1,not acept,furnished,400,2200,0,33
40,1,1,0,9,acept,furnished,550,1980,84,26
50,1,1,0,12,acept,furnished,501,1800,0,23
120,3,3,2,-,acept,not furnished,0,2320,125,39
95,3,1,0,2,acept,not furnished,528,3000,140,39
25,1,1,2,6,not acept,furnished,540,1650,42,22
202,4,3,4,5,acept,not furnished,4308,12000,1896,153
30,1,1,0,3,acept,not furnished,350,1000,17,13
30,1,1,0,1,acept,furnished,230,850,18,13
1000,3,4,2,-,acept,not furnished,0,5000,365,82
80,3,1,1,8,acept,not furnished,400,1700,125,25
120,4,3,2,2,acept,not furnished,0,3250,0,44
249,3,3,3,-,acept,not furnished,0,9000,834,136
90,3,3,2,16,acept,not furnished,1119,2600,360,33
91,2,2,1,1,acept,not furnished,1102,3450,201,45
36,1,1,0,4,acept,not furnished,300,1162,19,15
51,2,1,1,7,acept,not furnished,427,2900,114,37
287,4,4,4,6,not acept,not furnished,7900,11300,2590,144
65,2,2,1,5,acept,furnished,1265,6700,262,87
84,2,2,2,20,not acept,furnished,1250,9600,217,122
43,1,1,1,2,not acept,furnished,488,3600,133,46
58,2,1,1,1,acept,not furnished,430,1540,0,20
208,4,4,3,1,acept,furnished,2860,8000,1672,102
462,7,2,3,-,not acept,not furnished,0,8600,834,130
167,3,2,1,14,acept,furnished,1800,9500,500,121
62,2,1,1,12,not acept,furnished,650,1236,34,16
75,2,2,0,5,acept,not furnished,400,2500,140,37
244,5,7,4,12,acept,not furnished,1600,8000,500,102
309,4,7,8,-,acept,not furnished,0,8000,1250,121
40,1,1,0,5,acept,not furnished,400,950,100,14
90,2,1,0,2,acept,not furnished,200,950,26,14
47,1,1,0,-,not acept,not furnished,200,1100,0,17
143,3,2,3,9,acept,furnished,1950,6000,698,88
230,3,4,3,8,not acept,not furnished,2700,4210,1167,54
580,6,6,6,-,acept,not furnished,0,6960,2084,105
238,4,4,3,1,acept,furnished,2569,15000,542,191
113,3,4,3,5,acept,furnished,1055,3400,178,44
115,2,2,2,10,not acept,furnished,1395,3800,259,49
80,1,2,1,10,acept,furnished,1000,4000,109,51
300,4,4,3,3,acept,not furnished,2300,4500,803,58
70,1,1,2,-,acept,not furnished,0,1450,5,22
52,2,1,0,-,acept,not furnished,375,990,0,13
55,2,1,1,9,acept,not furnished,655,1530,100,20
58,2,1,1,7,acept,not furnished,754,750,44,10
50,2,1,1,-,acept,not furnished,330,1150,0,15
40,1,1,0,4,acept,not furnished,420,500,17,7
164,3,2,1,15,acept,furnished,1229,3700,198,47
76,2,2,0,2,acept,not furnished,190,2100,49,38
80,2,1,1,2,acept,furnished,1950,2800,209,36
300,5,4,3,-,acept,not furnished,0,15000,417,246
75,2,2,2,4,acept,not furnished,550,1600,122,24
280,3,4,2,-,acept,furnished,8000,8000,667,121
50,1,1,1,3,not acept,not furnished,370,1200,50,18
74,1,2,2,8,acept,furnished,850,5500,294,70
73,2,1,1,4,acept,not furnished,540,2080,0,27
280,4,3,4,-,acept,not furnished,2307,3100,341,47
403,3,4,2,3,acept,not furnished,2800,15000,667,194
424,4,5,4,-,acept,not furnished,0,3315,358,50
190,4,5,3,10,acept,not furnished,3200,4000,417,51
454,4,3,4,-,acept,furnished,2700,10900,917,164
138,3,2,1,7,not acept,not furnished,2000,7600,238,97
600,5,5,6,-,acept,not furnished,0,15000,2100,191
58,2,1,1,1,acept,furnished,385,3500,64,45
38,1,1,0,16,acept,furnished,290,2500,0,32
113,2,2,1,4,acept,not furnished,1000,3000,50,39
70,2,1,0,-,not acept,not furnished,0,1700,25,26
90,2,1,0,10,acept,furnished,1,4000,1,52
183,4,4,3,7,acept,not furnished,2200,5000,834,64
20,1,1,0,8,acept,furnished,630,1370,25,18
66,2,1,1,1,acept,not furnished,380,500,23,7
92,2,2,0,3,acept,not furnished,1550,2700,250,35
70,2,1,0,3,not acept,furnished,300,1800,0,27
93,3,2,1,10,acept,not furnished,1497,3400,227,44
220,4,5,4,5,not acept,not furnished,2066,3230,1577,41
20,1,1,0,3,not acept,furnished,300,600,40,8
92,3,2,2,-,not acept,not furnished,150,2200,198,34
50,2,1,0,-,not acept,not furnished,0,1200,250,16
300,3,5,2,12,not acept,furnished,2100,13900,809,177
90,3,1,1,6,acept,not furnished,380,1750,90,26
36,1,1,0,4,not acept,not furnished,300,500,10,7
70,2,2,0,3,acept,not furnished,1015,2250,135,29
200,3,3,2,-,acept,not furnished,0,3500,292,53
160,3,2,1,4,acept,furnished,1957,6800,513,88
135,3,2,3,7,acept,not furnished,1941,2800,635,36
70,1,1,0,-,acept,not furnished,0,1200,34,19
95,2,1,1,4,not acept,furnished,330,2000,94,27
60,2,2,2,15,acept,not furnished,692,1900,90,25
36,1,1,0,1,acept,not furnished,0,860,50,11
136,3,3,3,4,acept,furnished,1970,6000,600,77
250,3,2,2,-,acept,not furnished,0,3500,250,53
330,3,5,3,15,acept,not furnished,3400,15000,2500,191
65,3,2,1,5,not acept,not furnished,250,950,82,13
380,3,4,4,-,acept,not furnished,3640,8000,534,121
350,5,5,4,-,acept,not furnished,0,3000,467,46
70,2,1,0,2,acept,not furnished,470,700,39,9
65,2,2,0,2,acept,not furnished,640,1500,70,20
45,1,1,1,1,not acept,furnished,3000,5520,0,70
95,2,2,0,-,acept,not furnished,450,3430,263,45
120,2,1,1,-,acept,not furnished,0,1600,167,25
248,3,4,3,2,acept,not furnished,4325,5300,1521,68
100,2,1,2,-,not acept,not furnished,0,3300,317,50
394,4,6,4,23,acept,furnished,6000,4000,2500,51
209,3,3,2,-,not acept,not furnished,593,2550,237,39
16,1,1,0,2,acept,not furnished,450,555,30,8
49,2,1,1,8,acept,not furnished,528,1700,135,22
70,2,2,1,4,not acept,furnished,750,4100,13,53
150,3,2,3,2,acept,not furnished,0,2430,38,32
58,2,1,1,4,acept,not furnished,220,1320,67,20
200,3,4,1,8,not acept,furnished,2200,6000,375,77
400,3,3,0,-,acept,not furnished,0,3500,142,58
196,3,4,2,1,not acept,not furnished,2200,3300,559,42
40,1,1,0,3,not acept,furnished,0,2000,0,30
158,3,3,2,5,acept,not furnished,796,3700,360,50
130,2,1,1,-,acept,not furnished,0,4000,0,61
48,1,2,0,2,acept,furnished,704,987,46,13
72,2,1,1,7,acept,not furnished,438,1440,51,19
65,2,1,0,2,acept,not furnished,425,1680,33,22
60,2,1,1,7,acept,not furnished,320,1900,50,28
48,1,1,1,19,acept,not furnished,588,1525,0,6
47,1,1,0,2,not acept,not furnished,306,1400,22,19
84,2,1,0,3,acept,not furnished,500,900,73,14
186,4,2,2,2,acept,not furnished,1500,2500,0,32
85,3,2,2,2,not acept,not furnished,500,1500,114,20
160,4,5,3,2,acept,furnished,1623,3800,834,49
74,2,1,1,1,acept,not furnished,100,900,65,12
18,1,1,0,-,acept,not furnished,0,1720,0,22
130,2,1,2,-,acept,not furnished,0,2000,109,36
95,3,2,1,2,acept,not furnished,300,2300,182,31
105,3,2,3,1,acept,not furnished,1250,1900,552,25
85,2,2,1,6,acept,not furnished,1105,1100,119,15
50,1,1,2,-,acept,not furnished,0,1280,83,21
103,3,2,1,3,acept,not furnished,1736,4500,290,58
54,2,1,1,1,acept,not furnished,990,780,0,10
75,2,1,2,1,acept,not furnished,235,1400,25,18
25,1,1,0,1,not acept,not furnished,0,1200,35,16
63,3,2,2,2,not acept,not furnished,180,1300,90,18
150,5,5,5,-,acept,furnished,0,14000,835,230
47,2,1,1,12,acept,not furnished,597,1570,0,20
140,3,2,3,2,acept,furnished,926,4235,145,55
40,1,1,0,2,acept,not furnished,380,1110,0,15
115,3,2,1,2,not acept,not furnished,334,2200,110,30
160,4,3,2,9,acept,furnished,2800,9530,286,121
80,1,1,0,-,not acept,not furnished,70,1400,38,22
75,2,1,1,2,acept,not furnished,450,1100,50,15
80,2,1,0,1,acept,not furnished,0,950,65,14
80,2,2,1,-,acept,not furnished,0,2600,417,40
199,3,4,5,17,acept,furnished,2800,4000,1500,51
400,4,4,3,-,acept,not furnished,0,9000,542,136
70,1,1,0,-,not acept,not furnished,0,1086,163,17
300,4,5,4,-,acept,not furnished,0,5000,538,76
70,2,1,1,6,acept,not furnished,370,1100,103,15
250,3,2,1,2,acept,not furnished,3200,8500,5000,108
27,1,1,0,12,acept,furnished,350,1700,67,22
54,2,1,1,12,not acept,not furnished,720,2010,71,26
225,4,5,4,22,acept,furnished,2000,9000,1192,115
125,3,2,1,9,acept,not furnished,1000,4655,200,59
55,2,1,0,-,acept,not furnished,0,2000,75,31
186,3,3,2,22,not acept,not furnished,1350,5435,405,69
154,3,3,1,5,acept,not furnished,1450,5000,367,65
200,3,4,2,-,not acept,furnished,0,9800,417,148
246,3,4,3,8,acept,not furnished,3200,4500,794,58
78,2,1,0,3,acept,not furnished,280,1380,32,21
70,2,1,1,-,acept,not furnished,60,2100,0,32
188,3,1,3,-,acept,not furnished,0,9500,472,143
165,3,2,4,2,acept,furnished,230,2870,142,39
63,2,1,0,1,acept,not furnished,430,950,0,13
200,4,2,2,5,acept,not furnished,2341,4000,421,54
298,4,5,4,1,not acept,not furnished,3600,6000,1250,77
154,3,1,3,17,acept,furnished,830,6700,400,85
110,3,2,2,7,not acept,not furnished,900,2100,100,27
130,2,2,5,-,acept,not furnished,0,1800,321,28
32,1,1,1,18,not acept,furnished,1600,3500,234,45
170,4,3,2,10,acept,not furnished,2500,2430,500,32
69,2,1,0,8,acept,not furnished,1100,1600,0,21
118,2,2,1,6,acept,not furnished,1600,3950,271,51
90,3,1,0,4,acept,not furnished,370,2800,109,37
65,1,1,1,9,acept,not furnished,380,1200,83,16
260,4,3,4,1,acept,furnished,2780,4000,1200,51
182,3,5,3,10,acept,not furnished,3600,4900,875,63
41,1,1,1,10,not acept,not furnished,900,3500,100,45
45,1,1,0,-,acept,not furnished,0,1400,0,22
40,1,1,0,-,not acept,not furnished,0,780,17,12
100,1,3,2,8,not acept,furnished,800,2500,125,32
66,2,1,0,7,acept,not furnished,356,1650,0,21
71,3,2,2,4,acept,not furnished,660,970,149,13
94,2,1,1,1,acept,not furnished,525,1200,88,16
80,2,2,1,2,acept,not furnished,662,1380,215,18
41,1,1,1,4,not acept,furnished,380,3220,0,13
140,3,2,1,-,acept,not furnished,0,3825,0,58
47,1,1,1,1,not acept,furnished,400,2200,0,33
70,3,1,1,2,acept,not furnished,550,1200,0,16
58,1,1,1,3,acept,not furnished,710,720,40,10
200,3,4,4,8,acept,furnished,1800,5600,860,71
40,1,1,0,3,acept,not furnished,262,725,0,10
240,3,4,4,-,not acept,not furnished,0,4000,370,61
96,3,2,1,12,acept,not furnished,1122,3050,231,39
220,4,5,2,-,acept,not furnished,0,6500,1176,98
132,3,2,2,8,acept,furnished,1650,4000,400,51
106,3,2,2,7,not acept,not furnished,1294,2200,239,30
150,3,3,2,3,acept,furnished,2100,2000,584,26
68,3,1,1,7,not acept,not furnished,700,1400,0,18
180,4,5,3,9,acept,furnished,2500,10500,410,154
44,1,1,1,9,acept,not furnished,280,1170,31,18
75,2,1,0,3,acept,not furnished,888,1900,267,25
58,2,2,1,6,acept,not furnished,450,4700,5,60
72,2,1,0,9,acept,not furnished,760,2200,17,28
190,4,4,2,-,acept,not furnished,0,3500,315,53
150,3,2,1,10,acept,not furnished,1500,1300,140,17
550,3,7,8,-,acept,not furnished,0,7700,430,116
220,2,2,3,-,acept,not furnished,0,10500,750,158
200,3,2,3,-,acept,furnished,0,6000,209,91
300,5,3,4,-,acept,not furnished,900,6800,167,112
70,2,2,0,3,not acept,not furnished,260,2280,92,29
43,2,1,1,-,acept,not furnished,274,1000,7,13
45,1,1,1,1,acept,not furnished,240,740,7,11
55,2,1,0,3,acept,not furnished,350,650,42,10
700,5,8,3,-,acept,not furnished,0,12000,1000,181
300,3,5,0,-,acept,not furnished,0,5500,310,91
220,4,5,2,-,acept,not furnished,0,7000,225,125
300,4,5,6,-,acept,furnished,0,15000,1805,226
52,1,1,0,-,acept,not furnished,90,748,1,11
106,2,2,1,2,acept,not furnished,1550,4000,323,52
84,2,2,2,6,acept,not furnished,657,3200,189,47
50,2,1,0,-,not acept,not furnished,0,1200,0,19
240,3,3,2,-,acept,not furnished,0,4000,292,61
240,3,3,4,-,acept,furnished,0,8000,1000,121
260,2,2,1,3,not acept,not furnished,350,1640,0,24
73,2,2,1,11,acept,not furnished,700,1250,150,16
334,4,6,5,4,acept,not furnished,3790,3800,2435,49
67,2,1,1,6,acept,not furnished,313,1200,167,16
71,2,1,0,8,not acept,not furnished,764,1800,0,23
280,3,4,3,4,not acept,not furnished,4200,7600,1250,97
450,5,5,3,-,acept,not furnished,0,6500,542,107
82,3,2,1,6,acept,not furnished,700,2500,59,37
380,4,5,4,4,acept,not furnished,4000,8000,2667,102
105,3,2,2,1,acept,not furnished,600,2390,134,35
55,1,1,1,10,acept,furnished,570,1800,0,7
45,1,1,0,-,not acept,not furnished,700,1500,0,20
70,2,2,1,5,acept,furnished,820,3100,117,40
160,3,3,0,-,not acept,not furnished,0,5000,500,76
48,2,1,1,1,acept,not furnished,480,1710,0,22
200,3,4,2,2,acept,not furnished,2700,9180,0,117
46,2,1,0,5,acept,not furnished,0,1200,0,16
30,1,1,0,-,not acept,not furnished,0,680,0,9
140,3,2,1,10,acept,not furnished,1600,3600,375,47
101,3,3,2,1,acept,not furnished,780,4600,330,59
340,2,4,3,14,acept,not furnished,4900,15000,917,191
400,4,5,4,13,acept,furnished,2700,7000,1500,89
55,2,1,1,2,acept,not furnished,453,749,44,10
45,2,1,1,9,acept,not furnished,560,1450,18,19
62,2,2,0,-,acept,furnished,0,1250,0,19
75,2,1,0,1,acept,furnished,750,3190,196,42
86,3,1,1,6,acept,not furnished,460,3150,0,40
182,3,3,2,-,acept,not furnished,0,3200,112,57
30,1,1,1,-,acept,not furnished,0,762,15,14
153,4,3,1,-,acept,not furnished,0,2710,121,42
70,2,1,1,-,acept,not furnished,0,1100,77,17
82,2,1,1,11,acept,not furnished,750,1840,83,24
160,3,4,4,-,not acept,not furnished,0,7000,534,106
270,5,4,4,6,not acept,not furnished,3500,7000,1684,89
370,7,6,8,-,acept,not furnished,0,10000,1875,151
470,4,6,2,7,acept,not furnished,3000,7200,1000,109
200,1,1,3,-,acept,not furnished,0,1600,264,25
62,2,2,0,6,not acept,not furnished,645,1400,92,18
64,2,2,1,4,acept,not furnished,690,2500,5,32
58,2,1,1,2,acept,not furnished,170,1100,0,14
75,2,2,0,9,not acept,not furnished,436,1350,50,20
200,2,2,2,11,acept,furnished,2900,11000,560,140
36,1,1,1,11,acept,not furnished,380,1600,60,21
120,2,2,1,8,acept,not furnished,850,1700,134,25
62,2,2,2,3,acept,not furnished,540,1600,9,24
490,3,3,3,-,acept,furnished,0,4450,1200,67
67,2,2,2,7,not acept,not furnished,831,3170,34,43
161,3,3,3,8,acept,not furnished,1762,2500,741,32
176,4,2,3,-,acept,not furnished,1225,5000,0,76
178,4,4,4,16,acept,not furnished,2200,4500,688,58
88,3,2,0,2,acept,not furnished,520,1658,31,25
470,3,3,4,-,acept,furnished,0,3700,346,66
257,4,3,2,-,acept,not furnished,0,7000,1200,106
70,4,3,0,-,acept,not furnished,0,3500,270,53
50,2,1,1,4,acept,not furnished,145,700,62,10
89,3,2,1,2,acept,not furnished,330,1300,138,18
73,2,1,1,4,acept,not furnished,680,1300,21,17
95,3,2,2,14,acept,furnished,1000,4500,325,58
54,2,1,1,9,acept,not furnished,560,1600,0,21
150,4,1,3,4,acept,furnished,1600,4350,542,58
139,2,3,1,5,acept,not furnished,720,5966,387,77
45,1,1,0,4,acept,furnished,200,1700,55,25
255,4,4,4,-,acept,not furnished,0,3400,375,52
100,1,1,0,-,acept,not furnished,0,2150,267,33
120,3,3,1,4,acept,not furnished,1015,2870,0,37
200,4,5,2,-,not acept,not furnished,1000,8000,84,121
72,2,1,1,5,acept,not furnished,899,1280,6,17
50,1,1,0,-,acept,furnished,0,1100,13,20
158,3,4,3,5,not acept,furnished,1950,12000,738,153
22,1,1,0,26,acept,not furnished,384,2100,40,27
105,3,2,1,2,acept,not furnished,1937,2380,374,31
50,2,1,1,5,acept,not furnished,420,1500,3,20
65,2,2,0,3,acept,not furnished,210,1200,19,16
108,3,2,2,2,acept,not furnished,980,2000,195,26
50,1,1,0,2,acept,not furnished,450,1080,15,14
198,3,3,6,-,acept,furnished,0,4200,250,64
74,3,2,1,10,acept,not furnished,700,1800,120,23
71,2,2,1,13,not acept,furnished,2438,5500,246,71
52,2,1,1,5,acept,not furnished,400,1100,42,17
355,3,4,8,8,acept,not furnished,2700,6000,1106,80
162,3,1,0,1,acept,not furnished,440,1300,67,19
90,1,1,0,11,not acept,not furnished,300,2000,0,26
62,2,1,1,7,not acept,not furnished,485,1377,54,21
130,3,2,2,-,acept,furnished,0,3000,0,46
78,1,1,0,2,acept,not furnished,420,2522,25,32
276,4,5,4,-,acept,not furnished,0,4900,183,74
50,2,1,1,2,acept,not furnished,380,1500,88,20
35,1,1,0,2,acept,furnished,350,1500,50,22
161,3,1,2,-,acept,not furnished,0,3500,435,58
30,1,1,0,3,not acept,not furnished,340,920,0,12
251,4,4,3,10,acept,not furnished,2700,4200,1250,54
77,2,1,1,1,acept,furnished,1300,2600,100,33
112,3,3,2,8,not acept,not furnished,1222,3250,486,42
273,4,2,2,4,acept,furnished,2100,2470,366,32
55,1,1,1,8,acept,not furnished,400,1100,9,15
80,3,2,2,14,not acept,not furnished,704,1800,83,23
400,4,5,3,-,acept,not furnished,0,15000,1750,226
110,3,2,1,9,acept,not furnished,1100,2500,100,33
262,4,5,4,17,acept,not furnished,2500,2250,1350,29
38,1,1,0,12,not acept,not furnished,600,1700,82,22
140,2,2,1,3,not acept,not furnished,2000,12500,279,159
110,6,5,7,-,acept,not furnished,0,9810,1000,148
46,1,1,1,3,acept,not furnished,280,1099,55,17
55,2,1,0,4,acept,not furnished,390,1500,42,22
70,2,1,1,5,not acept,not furnished,470,1710,100,23
60,2,2,1,1,acept,not furnished,600,1860,0,24
87,3,2,2,5,not acept,not furnished,750,4000,250,51
400,3,4,4,-,acept,furnished,3000,12000,1100,214
64,2,2,0,7,not acept,not furnished,550,1350,52,20
85,2,2,1,12,acept,furnished,3499,9000,769,116
140,3,4,2,12,acept,not furnished,1990,3490,292,51
288,4,5,4,8,acept,not furnished,3635,5025,1155,64
64,3,1,1,2,acept,not furnished,470,1200,110,16
62,2,2,1,1,not acept,furnished,684,5050,227,64
15,1,1,0,-,acept,not furnished,0,700,0,10
200,4,3,2,8,acept,not furnished,2744,4100,1615,52
450,4,3,4,8,acept,furnished,2000,12750,717,170
72,3,2,1,11,acept,not furnished,800,3010,0,39
75,2,1,1,6,acept,not furnished,970,1750,42,23
20,1,1,0,-,acept,not furnished,0,550,30,9
77,2,2,1,6,acept,not furnished,900,3000,80,39
57,1,1,0,5,acept,furnished,300,6000,17,77
103,3,3,0,6,acept,not furnished,1530,6000,320,77
180,3,2,1,8,acept,furnished,2000,12000,334,153
80,2,1,1,1,acept,not furnished,0,833,4,13
25,1,1,1,8,acept,furnished,0,4000,0,51
248,3,4,4,2,acept,not furnished,2648,8000,667,102
360,6,2,0,-,not acept,not furnished,0,8000,752,132
62,1,1,0,4,acept,furnished,670,2300,0,30
85,2,1,0,2,acept,not furnished,259,1800,0,23
187,3,3,2,-,acept,furnished,0,2805,98,50
58,2,3,2,-,not acept,not furnished,50,2000,0,31
93,2,1,0,12,not acept,not furnished,475,1600,70,22
28,1,1,0,5,acept,not furnished,450,1999,42,26
120,3,2,5,-,acept,not furnished,0,1700,75,26
70,1,2,0,-,not acept,not furnished,0,1200,0,19
162,2,3,3,3,not acept,furnished,2200,15000,959,191
210,3,2,3,-,acept,not furnished,0,4700,0,71
300,3,2,2,-,acept,not furnished,0,2500,224,41
40,1,1,1,12,acept,not furnished,651,1900,30,25
270,3,4,4,4,acept,furnished,3200,4800,928,61
65,2,1,1,8,acept,furnished,1082,3820,134,49
83,2,2,1,5,acept,not furnished,450,1400,67,21
340,4,5,5,9,acept,not furnished,4800,7500,1917,96
28,1,1,1,6,not acept,furnished,720,890,65,12
70,1,1,0,-,acept,not furnished,0,930,60,14
300,3,2,2,-,acept,not furnished,0,4000,184,66
423,4,5,7,28,acept,not furnished,5785,14000,2647,178
16,1,1,0,1,not acept,not furnished,0,850,35,11
